,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
5484,300€,3,60 m²,Централно,7 кат  ,Во Зграда,Нов,Празен,Да,2022,NaN,1 Балкон,1,Не,1 Паркинг,Исток,Ул. Пандил Шишков
5485,12.000€,"1,5",33 m²,Централно,1 кат  ,Во Зграда,Реновиран,Наместен,Не,NaN,NaN,1 Балкон,1,Да,Повеќе од 3 паркинг места,Запад,Karpos 3
5486,1.200МКД,2,30 m²,Централно,Приземје,Во Зграда,Нов,Луксузен,Да,1992,2021,Нема,1,Да,3 Паркинг места,Исток,Свети Климент Охридски бр.13 2/1
5487,1€,2,75 m²,Централно,6 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,1 Тераса,1,Не,1 Паркинг,Запад,Plostad Makedonija
5488,250€,3,60 m²,Централно,4 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,Нема,2,Не,1 Паркинг,Југ,ул.Рузвелтова бр.59/1-14
5489,200€,3,68 m²,Централно,5 кат  ,Во Зграда,Нов,Празен,Да,2020,NaN,1 Балкон,2,Не,1 Паркинг,Североисток,NaN
5490,250€,1,32 m²,Централно,Приземје,Во Зграда,Нов,Наместен,Да,2021,NaN,1 Балкон,1,Не,Нема,Запад,Ѓуро Ѓоновиќ 11
5491,600€,3,90 m²,Централно,2 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,NaN
5492,580€,4,120 m²,Струја,1 кат  ,Во куќа,Нов,Наместен,Не,NaN,NaN,1 Балкон,Повеќе од 2,Да,1 Паркинг,Исток,NaN
5493,20€,1,28 m²,Струја,4 кат  ,Во Зграда,Стар,Наместен,Не,NaN,NaN,Нема,1,Да,Нема,Запад,Orce Nikolov
5494,12.000МКД,3,55 m²,Струја,3 кат  ,Во Зграда,Реновиран,Наместен,Не,NaN,NaN,1 Балкон,1,Не,Повеќе од 3 паркинг места,Југ,NaN
5495,800€,3,80 m²,Централно,2 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Исток,NaN
5496,300€,2,40 m²,Друго,1 кат  ,Во Зграда,Нов,Наместен,Да,2020,NaN,1 Балкон,1,Не,1 Паркинг,Североисток,NaN
5497,500€,3,86 m²,Друго,4 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,3 Балкони,1,Не,1 Паркинг,Југ,Slavejko Arsov 39
5498,650€,3,104 m²,Друго,Приземје,Во Зграда,Нов,Наместен,Да,NaN,NaN,Нема,2,Не,1 Паркинг,Југоисток,Banica 3
5499,120.000€,4,101 m²,Централно,3 кат  ,Во Зграда,Стар,Полу наместен,Да,NaN,NaN,1 Балкон,1,Да,2 Паркинг места,Југоисток,Bitpazar
5500,1.399МКД,2,50 m²,Централно,3 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Југ,NaN
5501,1.000МКД,"1,5",30 m²,Централно,1 кат  ,Во Зграда,Нов,Наместен,Да,2021,NaN,1 Тераса,1,Не,1 Паркинг,Југ,Методија Шаторов-Шарло
5502,380€,3,60 m²,Централно,2 кат  ,Во Зграда,Нов,Наместен,Да,2017,NaN,1 Балкон,1,Не,1 Паркинг,Југозапад,NaN
5503,1€,2,56 m²,Друго,1 кат  ,Во Зграда,Нов,Наместен,Да,2010,NaN,1 Балкон,1,Да,1 Паркинг,Исток,NaN
5504,300€,2,45 m²,Друго,3 кат  ,Во Зграда,Нов,Празен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Југ,Centar
5505,300€,2,45 m²,Друго,3 кат  ,Во Зграда,Нов,Празен,Да,2020,NaN,1 Балкон,1,Не,Нема,Североисток,Centar
5506,700€,3,115 m²,Друго,4 кат  ,Во Зграда,Нов,Празен,Да,2021,NaN,1 Балкон,2,Не,Нема,Североисток,Водњанска
5507,8.000МКД,2,45 m²,Друго,1 кат  ,Во куќа,Реновиран,Наместен,Не,2005,2023,1 Балкон,1,Не,1 Паркинг,Југ,Тодор Чангов 32/1
5508,580€,3,85 m²,Централно,8 кат  ,Во Зграда,Нов,Луксузен,Да,NaN,NaN,2 Балкони,1,Не,1 Паркинг,Исток,NaN
5509,450€,3,77 m²,Друго,>15 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Тераса,1,Не,1 Паркинг,Југ,"Aerodrom, Dzevahir B"
5510,450€,"3,5",90 m²,Централно,1 кат  ,Во Зграда,Нов,Полу наместен,Да,2021,NaN,1 Тераса,2,Да,1 Паркинг,Југ,"Majcin Dom, SETEC"
5511,480€,3,77 m²,Централно,>15 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Југоисток,"Aerodrom, Dzevahir B"
5512,400€,2,50 m²,Централно,10 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,NaN
5513,250€,2,43 m²,Централно,1 кат  ,Во Зграда,Стар,Наместен,Да,NaN,NaN,Нема,1,Да,1 Паркинг,Југ,Taftalidze
5514,270€,3,44 m²,Струја,3 кат  ,Во Зграда,Реновиран,Полу наместен,Не,NaN,2020,1 Балкон,1,Да,Нема,Северозапад,NaN
5515,750€,4,120 m²,Струја,1 кат  ,Во Зграда,Нов,Празен,Не,NaN,NaN,1 Балкон,2,Да,3 Паркинг места,Југ,TAFTALIDZE 1-gim. GJ.DIMITROV
5516,800€,4,100 m²,Централно,3 кат  ,Во Зграда,Нов,Празен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Југоисток,Aerodrom
5517,NaN,5,180 m²,Друго,2 кат  ,Во куќа,Нов,Наместен,Не,NaN,NaN,2 Балкони,2,Не,1 Паркинг,Југ,NaN
5518,1€,3,59 m²,Централно,1 кат  ,Во Зграда,Нов,Наместен,Да,2020,NaN,Нема,1,Не,Нема,Југозапад,Majakovski
5519,700€,3,100 m²,Централно,1 кат  ,Во куќа,Нов,Наместен,Не,NaN,NaN,2 Балкони,2,Не,1 Паркинг,Југозапад,NaN
5520,200€,2,40 m²,Централно,3 кат  ,Во Зграда,Нов,Наместен,Не,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Североисток,NaN
5521,350€,"2,5",50 m²,Струја,6 кат  ,Во Зграда,Нов,Наместен,Да,2022,NaN,1 Балкон,1,Не,Нема,Североисток,Аеродром
5522,600€,2,50 m²,Централно,5 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,"centar, vodno"
5523,500€,3,100 m²,Друго,1 кат  ,Во Зграда,Нов,Луксузен,Не,NaN,NaN,3 Балкони,2,Не,1 Паркинг,Исток,NaN
5524,280€,2,51 m²,Централно,1 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Исток,Centar Petar Pop Arsov
5525,200€,2,54 m²,Централно,4 кат  ,Во Зграда,Реновиран,Наместен,Да,2000,2020,Тераса + 2 Балкони,1,Не,Нема,Југ,Njudelhiska 2
5526,350€,2,50 m²,Централно,3 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Гаража,Исток,NaN
5527,300€,3,70 m²,Струја,2 кат  ,Во Зграда,Нов,Наместен,Да,2020,NaN,1 Балкон,2,Не,1 Паркинг,Југ,NaN
5528,1€,2,48 m²,Централно,1 кат  ,Во Зграда,Реновиран,Наместен,Не,NaN,NaN,1 Балкон,1,Да,1 Паркинг,Исток,NaN
5529,600€,2,50 m²,Струја,4 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Југ,Vodno
5530,500€,3,86 m²,Струја,1 кат  ,Во Зграда,Нов,Луксузен,Да,2018,NaN,1 Балкон,2,Не,Гаража + 1 Паркинг,Југ,NaN
5531,350€,2,40 m²,Централно,4 кат  ,Во Зграда,Нов,Наместен,Да,2015,NaN,1 Балкон,1,Не,1 Гаража,Југ,NaN
5532,800€,4,110 m²,Централно,3 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,2,Не,Нема,Исток,Centar
5533,350€,3,60 m²,Централно,6 кат  ,Во Зграда,Нов,Полу наместен,Да,2022,NaN,2 Балкони,1,Не,1 Паркинг,Исток,Bulevar Koco Racin
5534,600€,2,50 m²,Централно,4 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Југ,Vodno
5535,300€,2,56 m²,Струја,6 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Североисток,Taftalidze 1
5536,1.600€,5,165 m²,Централно,4 кат  ,Во Зграда,Нов,Луксузен,Да,NaN,NaN,3 Балкони,Повеќе од 2,Не,1 Гаража,Југ,NaN
5537,380€,"1,5",40 m²,Централно,1 кат  ,Во Зграда,Нов,Наместен,Не,2010,2020,1 Балкон,1,Не,1 Паркинг,Југоисток,"Vardarska 27, Centar"
5538,400€,2,60 m²,Централно,4 кат  ,Во Зграда,Нов,Луксузен,Да,NaN,NaN,1 Балкон,1,Не,1 Гаража,Југоисток,Taftalidje 1 ul.Praska
5539,350€,3,80 m²,Централно,6 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,1 Балкон,2,Не,1 Паркинг,Југоисток,NaN
5540,350€,2,60 m²,Централно,6 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Североисток,NaN
5541,180€,2,40 m²,Струја,Приземје,Во Зграда,Реновиран,Наместен,Не,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,NaN
5542,75.000€,3,59 m²,Друго,1 кат  ,Во Зграда,Реновиран,Празен,Не,NaN,2022,1 Балкон,1,Да,1 Гаража,Југозапад,NaN
5543,119.000€,4,90 m²,Струја,1 кат  ,Во Зграда,Реновиран,Наместен,Не,1990,2015,2 Балкони,1,Да,1 Паркинг,Југоисток,Stevo Filipovikj
5544,1.000€,3,46 m²,Централно,1 кат  ,Во Зграда,Во градба,Празен,Да,2023,NaN,1 Балкон,1,Да,1 Паркинг,Запад,Шуто Оризари / Скопје
5545,600€,3,85 m²,Централно,3 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,2022,1 Балкон,2,Не,Повеќе од 3 паркинг места,Југоисток,"Аеродром, позади Тренд"
5546,250€,2,60 m²,Централно,4 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Југозапад,NaN
5547,220€,2,55 m²,Централно,1 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Југоисток,NaN
5548,400€,"2,5",65 m²,Струја,2 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,Ул. 50-та Дивизија
5549,300€,"2,5",40 m²,Друго,1 кат  ,Во Зграда,Нов,Наместен,Да,2015,NaN,1 Балкон,1,Не,1 Паркинг,Запад,МИШКО МИХАЈЛОВСКИ 57/6 СКОПЈЕ
5550,15.000МКД,2,40 m²,Централно,9 кат  ,Во Зграда,Нов,Наместен,Да,2017,NaN,1 Балкон,1,Не,Нема,Исток,Aerodrom 
5551,10.000МКД,"1,5",45 m²,Централно,>15 кат  ,Во Зграда,Реновиран,Наместен,Да,1982,2004,Нема,1,Не,1 Паркинг,Североисток,Бул. АВНОЈ 70/64
5552,450€,3,72 m²,Централно,4 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,1 Балкон,1,Да,1 Паркинг,Исток,CENTAR-GRADSKA BOLNICA 
5553,450€,3,70 m²,Централно,4 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Исток,M.H.JASMIN
5554,750€,4,103 m²,Струја,Приземје,Во куќа,Реновиран,Наместен,Не,NaN,NaN,1 Тераса,2,Не,1 Паркинг,Запад,A.DIMEV -VLAE
5555,380€,3,80 m²,Струја,7 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,2,Не,1 Паркинг,Југ,3-ta Mak.Brigada
5556,300€,2,46 m²,Централно,1 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Југоисток,Debar Maalo Centar Univerzalna Bunjakovec Karpos
5557,300€,"3,5",80 m²,Централно,3 кат  ,Во Зграда,Реновиран,Наместен,Не,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,NaN
5558,250€,2,52 m²,Централно,4 кат  ,Во Зграда,Реновиран,Наместен,Не,NaN,NaN,1 Балкон,1,Да,1 Паркинг,Север,NaN
5559,270€,1,29 m²,Централно,5 кат  ,Во Зграда,Нов,Наместен,Да,2020,NaN,1 Балкон,1,Не,Нема,Југ,Елисие Поповски
5560,300€,2,54 m²,Централно,4 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Исток,NaN
5561,350€,2,50 m²,Централно,3 кат  ,Во Зграда,Нов,Наместен,Да,2022,NaN,1 Балкон,1,Не,1 Гаража,Север,Васил Ѓоргов
5562,350€,2,52 m²,Централно,>15 кат  ,Во Зграда,Нов,Празен,Да,NaN,NaN,Нема,1,Не,1 Паркинг,Исток,Aerodrom
5563,520€,3,85 m²,Централно,10 кат  ,Во Зграда,Нов,Празен,Да,NaN,NaN,1 Тераса,2,Не,1 Паркинг,Исток,"Aerodrom, Tobako"
5564,650€,3,100 m²,Друго,3 кат  ,Во Зграда,Нов,Наместен,Да,2002,NaN,2 Балкони,2,Не,1 Гаража,Североисток,ДЕБАР МААЛО
5565,350€,2,48 m²,Централно,3 кат  ,Во Зграда,Нов,Наместен,Да,2022,NaN,1 Балкон,1,Не,1 Паркинг,Север,NaN
5566,140.000€,3,85 m²,Централно,3 кат  ,Во Зграда,Реновиран,Наместен,Не,NaN,NaN,3 Балкони,2,Не,Повеќе од 3 паркинг места,Југоисток,Аеродром пред Капитол
5567,1.200МКД,"1,5",40 m²,Централно,1 кат  ,Во Зграда,Нов,Наместен,Да,2018,2019,1 Балкон,1,Да,2 Паркинг места,Југоисток,11 Oktomvri 52A
5568,450€,2,70 m²,Струја,4 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Исток,NaN
5569,700€,3,75 m²,Струја,3 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Гаража,Југ,Тодор Александров
5570,350€,2,55 m²,Централно,8 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Југ,Манапо
5571,350€,2,45 m²,Централно,1 кат  ,Во Зграда,Нов,Наместен,Да,2020,NaN,1 Балкон,1,Не,1 Паркинг,Север,бул. Јане Сандански
